DateKey,ProductKey,CustomerKey,SalesOrderNumber,Quantity,UnitPrice,UnitCost,DiscountPct,SalesAmount,TotalCost,Profit
20231031,1038,5001,SO77717,2,58.32,387.92,0.0,116.64,775.84,-659.2
20240222,1001,5077,SO49281,2,365.22,368.68,0.0,730.44,737.36,-6.92
20240925,1008,5089,SO10199,2,321.98,159.08,0.0,643.96,318.16,325.8
20240906,1014,5032,SO24357,4,42.17,300.28,0.15,143.38,1201.12,-1057.74
20240329,1000,5073,SO66656,3,571.17,193.52,0.0,1713.51,580.56,1132.95
20240804,1029,5084,SO70544,2,205.32,32.16,0.0,410.64,64.32,346.32
20231226,1020,5013,SO60956,1,304.68,69.8,0.0,304.68,69.8,234.88
20230204,1009,5092,SO30629,3,185.37,221.65,0.0,556.11,664.95,-108.84
20230420,1008,5062,SO97274,3,321.98,159.08,0.0,965.94,477.24,488.7
20230418,1015,5076,SO74500,4,114.76,307.7,0.1,413.14,1230.8,-817.66
20240108,1016,5031,SO66471,2,570.1,41.88,0.5,570.1,83.76,486.34
20230726,1020,5001,SO18581,2,304.68,69.8,0.5,304.68,139.6,165.08
20230120,1034,5020,SO47381,4,592.33,46.53,0.0,2369.32,186.12,2183.2
20240130,1042,5057,SO23199,2,205.23,162.38,0.1,369.41,324.76,44.65
20230817,1016,5050,SO80962,1,570.1,41.88,0.0,570.1,41.88,528.22
20241203,1018,5074,SO35910,1,72.14,159.26,0.0,72.14,159.26,-87.12
20230512,1008,5058,SO48581,2,321.98,159.08,0.5,321.98,318.16,3.82
20230608,1000,5091,SO15913,3,571.17,193.52,0.1,1542.16,580.56,961.6
20240818,1024,5049,SO85689,3,123.14,277.89,0.0,369.42,833.67,-464.25
20240224,1012,5037,SO50973,4,474.33,233.47,0.0,1897.32,933.88,963.44
20240922,1008,5023,SO12018,3,321.98,159.08,0.0,965.94,477.24,488.7
20240817,1020,5083,SO47239,3,304.68,69.8,0.0,914.04,209.4,704.64
20231111,1043,5094,SO47689,2,387.97,367.51,0.1,698.35,735.02,-36.67
20240514,1043,5048,SO72085,4,387.97,367.51,0.0,1551.88,1470.04,81.84
20230831,1034,5066,SO32568,1,592.33,46.53,0.0,592.33,46.53,545.8
20240109,1038,5057,SO30749,2,58.32,387.92,0.1,104.98,775.84,-670.86
20231012,1019,5078,SO10385,4,272.49,345.27,0.5,544.98,1381.08,-836.1
20240621,1030,5042,SO38379,1,173.74,200.45,0.1,156.37,200.45,-44.08
20240812,1044,5001,SO56299,3,291.25,444.73,0.0,873.75,1334.19,-460.44
20230321,1001,5084,SO81664,3,365.22,368.68,0.1,986.09,1106.04,-119.95
20240323,1042,5008,SO74629,1,205.23,162.38,0.0,205.23,162.38,42.85
20231114,1011,5044,SO51919,1,229.32,153.15,0.0,229.32,153.15,76.17
20230531,1016,5049,SO55612,4,570.1,41.88,0.0,2280.4,167.52,2112.88
20240313,1039,5023,SO23164,2,82.78,185.65,0.0,165.56,371.3,-205.74
20230122,1042,5057,SO34349,4,205.23,162.38,0.5,410.46,649.52,-239.06
20231209,1005,5028,SO31814,2,582.4,20.09,0.0,1164.8,40.18,1124.62
20240507,1005,5011,SO38137,1,582.4,20.09,0.5,291.2,20.09,271.11
20241001,1041,5008,SO17680,4,52.18,172.14,0.0,208.72,688.56,-479.84
20240204,1044,5020,SO36618,1,291.25,444.73,0.0,291.25,444.73,-153.48
20241224,1031,5069,SO28728,1,223.7,416.08,0.5,111.85,416.08,-304.23
20240615,1016,5057,SO54981,2,570.1,41.88,0.0,1140.2,83.76,1056.44
20240524,1005,5006,SO73871,3,582.4,20.09,0.15,1485.12,60.27,1424.85
20241009,1013,5062,SO63389,1,315.83,107.84,0.0,315.83,107.84,207.99
20241229,1004,5054,SO37507,1,429.22,304.55,0.0,429.22,304.55,124.67
20230107,1017,5037,SO87635,2,487.91,483.16,0.0,975.82,966.32,9.5
20241218,1040,5085,SO55006,3,379.63,432.92,0.15,968.06,1298.76,-330.7
20240606,1021,5015,SO62108,3,546.95,26.85,0.0,1640.85,80.55,1560.3
20230722,1035,5035,SO22734,3,131.25,388.4,0.15,334.69,1165.2,-830.51
20230322,1030,5047,SO75788,2,173.74,200.45,0.0,347.48,400.9,-53.42
20231129,1040,5072,SO50574,1,379.63,432.92,0.1,341.67,432.92,-91.25
20230601,1022,5067,SO82973,2,402.58,136.8,0.5,402.58,273.6,128.98
20240319,1000,5100,SO84667,4,571.17,193.52,0.1,2056.21,774.08,1282.13
20230625,1023,5058,SO79359,3,319.24,162.74,0.15,814.06,488.22,325.84
20230925,1043,5039,SO82340,3,387.97,367.51,0.0,1163.91,1102.53,61.38
20241119,1006,5039,SO21904,4,139.22,417.9,0.5,278.44,1671.6,-1393.16
20230727,1024,5048,SO99829,1,123.14,277.89,0.0,123.14,277.89,-154.75
20240118,1037,5015,SO54343,3,441.47,356.36,0.0,1324.41,1069.08,255.33
20230910,1022,5065,SO26094,1,402.58,136.8,0.0,402.58,136.8,265.78
20230903,1018,5048,SO27543,2,72.14,159.26,0.0,144.28,318.52,-174.24
20241107,1034,5038,SO67055,3,592.33,46.53,0.0,1776.99,139.59,1637.4
20240616,1036,5073,SO99035,4,492.04,12.71,0.0,1968.16,50.84,1917.32
20240414,1023,5061,SO40648,3,319.24,162.74,0.5,478.86,488.22,-9.36
20240225,1002,5033,SO16278,2,106.26,86.45,0.0,212.52,172.9,39.62
20230224,1042,5048,SO73715,3,205.23,162.38,0.1,554.12,487.14,66.98
20240204,1037,5070,SO33549,4,441.47,356.36,0.0,1765.88,1425.44,340.44
20240129,1032,5093,SO29145,4,332.48,147.66,0.5,664.96,590.64,74.32
20230622,1003,5007,SO28759,1,521.71,38.46,0.0,521.71,38.46,483.25
20230923,1033,5050,SO98741,1,484.29,79.05,0.0,484.29,79.05,405.24
20230425,1014,5047,SO43774,2,42.17,300.28,0.0,84.34,600.56,-516.22
20230708,1040,5081,SO69054,4,379.63,432.92,0.0,1518.52,1731.68,-213.16
20240607,1017,5062,SO54797,4,487.91,483.16,0.0,1951.64,1932.64,19.0
20240911,1037,5081,SO94430,1,441.47,356.36,0.1,397.32,356.36,40.96
20241103,1036,5086,SO72252,2,492.04,12.71,0.0,984.08,25.42,958.66
20241118,1043,5023,SO93205,2,387.97,367.51,0.1,698.35,735.02,-36.67
20230112,1023,5058,SO82272,3,319.24,162.74,0.0,957.72,488.22,469.5
20240816,1040,5084,SO94068,3,379.63,432.92,0.1,1025.0,1298.76,-273.76
20240621,1001,5024,SO38711,4,365.22,368.68,0.0,1460.88,1474.72,-13.84
20240911,1044,5073,SO84277,1,291.25,444.73,0.0,291.25,444.73,-153.48
20240706,1038,5067,SO41006,2,58.32,387.92,0.0,116.64,775.84,-659.2
20240107,1011,5099,SO13900,4,229.32,153.15,0.0,917.28,612.6,304.68
20230805,1038,5004,SO11125,3,58.32,387.92,0.0,174.96,1163.76,-988.8
20240308,1011,5057,SO35789,4,229.32,153.15,0.0,917.28,612.6,304.68
20230625,1043,5057,SO34687,4,387.97,367.51,0.15,1319.1,1470.04,-150.94
20230211,1044,5057,SO43099,4,291.25,444.73,0.0,1165.0,1778.92,-613.92
20240630,1036,5005,SO48565,4,492.04,12.71,0.0,1968.16,50.84,1917.32
20231209,1015,5034,SO50472,4,114.76,307.7,0.0,459.04,1230.8,-771.76
20240530,1031,5022,SO36934,1,223.7,416.08,0.15,190.14,416.08,-225.94
20240922,1000,5043,SO30599,3,571.17,193.52,0.0,1713.51,580.56,1132.95
20231225,1007,5009,SO30487,1,122.29,99.09,0.0,122.29,99.09,23.2
20230222,1018,5057,SO23167,4,72.14,159.26,0.0,288.56,637.04,-348.48
20240628,1030,5028,SO11081,3,173.74,200.45,0.0,521.22,601.35,-80.13
20230916,1022,5060,SO41877,4,402.58,136.8,0.0,1610.32,547.2,1063.12
20240916,1031,5030,SO42045,2,223.7,416.08,0.0,447.4,832.16,-384.76
20240316,1024,5040,SO35714,1,123.14,277.89,0.0,123.14,277.89,-154.75
20240322,1032,5097,SO41068,1,332.48,147.66,0.5,166.24,147.66,18.58
20241019,1003,5025,SO99931,3,521.71,38.46,0.0,1565.13,115.38,1449.75
20230110,1039,5026,SO60005,3,82.78,185.65,0.0,248.34,556.95,-308.61
20240626,1030,5027,SO41842,1,173.74,200.45,0.1,156.37,200.45,-44.08
20240319,1018,5021,SO54346,4,72.14,159.26,0.0,288.56,637.04,-348.48
20231206,1042,5045,SO20083,3,205.23,162.38,0.0,615.69,487.14,128.55
20240323,1029,5055,SO96698,4,205.32,32.16,0.5,410.64,128.64,282.0
20241030,1034,5079,SO55676,2,592.33,46.53,0.5,592.33,93.06,499.27
20230922,1007,5021,SO91783,2,122.29,99.09,0.0,244.58,198.18,46.4
20241016,1012,5081,SO87504,4,474.33,233.47,0.0,1897.32,933.88,963.44
20230108,1011,5001,SO76407,4,229.32,153.15,0.5,458.64,612.6,-153.96
20230331,1006,5079,SO36747,2,139.22,417.9,0.0,278.44,835.8,-557.36
20240515,1037,5004,SO81870,1,441.47,356.36,0.5,220.74,356.36,-135.62
20231126,1002,5089,SO71063,4,106.26,86.45,0.0,425.04,345.8,79.24
20241018,1031,5045,SO94764,1,223.7,416.08,0.0,223.7,416.08,-192.38
20230717,1010,5063,SO17938,3,96.6,309.81,0.0,289.8,929.43,-639.63
20230426,1008,5029,SO38281,2,321.98,159.08,0.0,643.96,318.16,325.8
20230209,1021,5003,SO85995,1,546.95,26.85,0.0,546.95,26.85,520.1
20240306,1013,5054,SO58292,4,315.83,107.84,0.0,1263.32,431.36,831.96
20240606,1013,5075,SO30592,3,315.83,107.84,0.0,947.49,323.52,623.97
20241006,1018,5009,SO51547,4,72.14,159.26,0.1,259.7,637.04,-377.34
20240201,1031,5045,SO26361,2,223.7,416.08,0.0,447.4,832.16,-384.76
20240901,1010,5016,SO63116,4,96.6,309.81,0.0,386.4,1239.24,-852.84
20231118,1024,5015,SO60043,1,123.14,277.89,0.5,61.57,277.89,-216.32
20240303,1016,5053,SO49918,1,570.1,41.88,0.5,285.05,41.88,243.17
20230720,1032,5062,SO62105,1,332.48,147.66,0.15,282.61,147.66,134.95
20240303,1020,5049,SO50165,4,304.68,69.8,0.5,609.36,279.2,330.16
20240312,1038,5066,SO43317,4,58.32,387.92,0.0,233.28,1551.68,-1318.4
20231028,1043,5032,SO34252,4,387.97,367.51,0.0,1551.88,1470.04,81.84
20240106,1011,5015,SO23909,4,229.32,153.15,0.1,825.55,612.6,212.95
20231003,1035,5040,SO90322,3,131.25,388.4,0.5,196.88,1165.2,-968.32
20230131,1043,5009,SO85448,4,387.97,367.51,0.0,1551.88,1470.04,81.84
20240604,1027,5100,SO85365,3,554.3,302.97,0.0,1662.9,908.91,753.99
20240114,1013,5097,SO82539,2,315.83,107.84,0.5,315.83,215.68,100.15
20241020,1009,5076,SO83781,2,185.37,221.65,0.0,370.74,443.3,-72.56
20230729,1038,5047,SO27106,3,58.32,387.92,0.0,174.96,1163.76,-988.8
20230917,1044,5056,SO27875,1,291.25,444.73,0.0,291.25,444.73,-153.48
20240730,1040,5099,SO37839,2,379.63,432.92,0.0,759.26,865.84,-106.58
20231218,1028,5066,SO45678,4,129.65,53.36,0.0,518.6,213.44,305.16
20231114,1001,5065,SO77325,1,365.22,368.68,0.5,182.61,368.68,-186.07
20240122,1010,5019,SO43546,3,96.6,309.81,0.0,289.8,929.43,-639.63
20231219,1006,5032,SO26935,2,139.22,417.9,0.0,278.44,835.8,-557.36
20230302,1001,5067,SO95067,4,365.22,368.68,0.0,1460.88,1474.72,-13.84
20240502,1023,5021,SO11932,4,319.24,162.74,0.0,1276.96,650.96,626.0
20230509,1009,5063,SO79868,1,185.37,221.65,0.1,166.83,221.65,-54.82
20231013,1024,5011,SO47175,1,123.14,277.89,0.0,123.14,277.89,-154.75
20230310,1024,5073,SO58951,2,123.14,277.89,0.5,123.14,555.78,-432.64
20240727,1013,5094,SO17265,2,315.83,107.84,0.0,631.66,215.68,415.98
20240720,1004,5025,SO86518,1,429.22,304.55,0.0,429.22,304.55,124.67
20230705,1017,5071,SO70878,2,487.91,483.16,0.0,975.82,966.32,9.5
20231029,1016,5023,SO87963,3,570.1,41.88,0.15,1453.76,125.64,1328.12
20230901,1002,5024,SO28136,2,106.26,86.45,0.15,180.64,172.9,7.74
20230813,1022,5037,SO12486,3,402.58,136.8,0.5,603.87,410.4,193.47
20230111,1028,5022,SO82750,1,129.65,53.36,0.0,129.65,53.36,76.29
20230317,1034,5022,SO53528,1,592.33,46.53,0.0,592.33,46.53,545.8
20241228,1037,5070,SO17287,1,441.47,356.36,0.5,220.74,356.36,-135.62
20240109,1042,5051,SO11825,1,205.23,162.38,0.5,102.62,162.38,-59.76
20230910,1035,5053,SO72222,1,131.25,388.4,0.0,131.25,388.4,-257.15
20230119,1044,5068,SO96576,2,291.25,444.73,0.0,582.5,889.46,-306.96
20240825,1009,5078,SO54862,2,185.37,221.65,0.0,370.74,443.3,-72.56
20230320,1038,5021,SO64934,4,58.32,387.92,0.0,233.28,1551.68,-1318.4
20231018,1023,5063,SO10439,1,319.24,162.74,0.5,159.62,162.74,-3.12
20230228,1033,5037,SO78154,1,484.29,79.05,0.0,484.29,79.05,405.24
20230823,1026,5049,SO70488,3,538.47,470.35,0.0,1615.41,1411.05,204.36
20230405,1035,5043,SO87916,4,131.25,388.4,0.0,525.0,1553.6,-1028.6
20230822,1009,5042,SO28253,2,185.37,221.65,0.0,370.74,443.3,-72.56
20240310,1039,5046,SO36243,3,82.78,185.65,0.0,248.34,556.95,-308.61
20231017,1010,5055,SO81626,3,96.6,309.81,0.0,289.8,929.43,-639.63
20240509,1027,5048,SO74451,3,554.3,302.97,0.0,1662.9,908.91,753.99
20240111,1020,5011,SO15275,2,304.68,69.8,0.5,304.68,139.6,165.08
20240124,1042,5002,SO16536,3,205.23,162.38,0.5,307.84,487.14,-179.3
20230410,1007,5078,SO74683,2,122.29,99.09,0.15,207.89,198.18,9.71
20231228,1005,5028,SO12921,2,582.4,20.09,0.1,1048.32,40.18,1008.14
20231107,1011,5031,SO41787,1,229.32,153.15,0.0,229.32,153.15,76.17
20230905,1010,5021,SO64184,1,96.6,309.81,0.0,96.6,309.81,-213.21
20230405,1020,5050,SO20113,3,304.68,69.8,0.0,914.04,209.4,704.64
20240128,1005,5003,SO97104,3,582.4,20.09,0.5,873.6,60.27,813.33
20240131,1025,5074,SO39697,4,468.45,485.1,0.5,936.9,1940.4,-1003.5
20240927,1015,5027,SO13761,2,114.76,307.7,0.1,206.57,615.4,-408.83
20230919,1037,5053,SO16009,1,441.47,356.36,0.0,441.47,356.36,85.11
20230324,1007,5096,SO51808,4,122.29,99.09,0.0,489.16,396.36,92.8
20231018,1003,5083,SO30842,2,521.71,38.46,0.0,1043.42,76.92,966.5
20240417,1043,5045,SO52013,4,387.97,367.51,0.0,1551.88,1470.04,81.84
20230219,1040,5012,SO51199,4,379.63,432.92,0.0,1518.52,1731.68,-213.16
20230109,1020,5067,SO72970,1,304.68,69.8,0.15,258.98,69.8,189.18
20240525,1008,5087,SO53071,1,321.98,159.08,0.0,321.98,159.08,162.9
20230315,1036,5061,SO23332,2,492.04,12.71,0.0,984.08,25.42,958.66
20241212,1016,5090,SO78806,4,570.1,41.88,0.5,1140.2,167.52,972.68
20230123,1007,5057,SO86299,2,122.29,99.09,0.0,244.58,198.18,46.4
20231025,1027,5020,SO32147,4,554.3,302.97,0.1,1995.48,1211.88,783.6
20241119,1020,5068,SO92773,4,304.68,69.8,0.0,1218.72,279.2,939.52
20230215,1012,5064,SO35665,4,474.33,233.47,0.0,1897.32,933.88,963.44
20240905,1023,5030,SO21477,1,319.24,162.74,0.0,319.24,162.74,156.5
20240829,1043,5049,SO63770,1,387.97,367.51,0.1,349.17,367.51,-18.34
20240405,1003,5050,SO49194,4,521.71,38.46,0.0,2086.84,153.84,1933.0
20240227,1020,5082,SO48785,4,304.68,69.8,0.5,609.36,279.2,330.16
20240904,1019,5021,SO83454,2,272.49,345.27,0.0,544.98,690.54,-145.56
20240603,1013,5064,SO41413,4,315.83,107.84,0.0,1263.32,431.36,831.96
20240501,1012,5067,SO98832,2,474.33,233.47,0.0,948.66,466.94,481.72
20240607,1034,5031,SO27621,1,592.33,46.53,0.0,592.33,46.53,545.8
20240317,1030,5026,SO52938,4,173.74,200.45,0.0,694.96,801.8,-106.84
20231115,1025,5095,SO56791,1,468.45,485.1,0.5,234.22,485.1,-250.88
20230112,1023,5069,SO34503,1,319.24,162.74,0.1,287.32,162.74,124.58
20230807,1015,5042,SO53423,3,114.76,307.7,0.0,344.28,923.1,-578.82
20240209,1044,5092,SO77220,3,291.25,444.73,0.0,873.75,1334.19,-460.44
20240119,1013,5032,SO95105,2,315.83,107.84,0.0,631.66,215.68,415.98
20230212,1005,5079,SO37431,2,582.4,20.09,0.0,1164.8,40.18,1124.62
20230210,1006,5035,SO62659,3,139.22,417.9,0.0,417.66,1253.7,-836.04
20240508,1044,5014,SO62051,4,291.25,444.73,0.0,1165.0,1778.92,-613.92
20241107,1033,5058,SO66804,1,484.29,79.05,0.0,484.29,79.05,405.24
20240907,1016,5072,SO97195,2,570.1,41.88,0.0,1140.2,83.76,1056.44
20230622,1038,5029,SO99964,2,58.32,387.92,0.0,116.64,775.84,-659.2
20241005,1039,5099,SO41592,1,82.78,185.65,0.0,82.78,185.65,-102.87
20241204,1024,5084,SO20159,3,123.14,277.89,0.0,369.42,833.67,-464.25
20231119,1037,5012,SO38170,3,441.47,356.36,0.1,1191.97,1069.08,122.89
20231221,1032,5009,SO46245,1,332.48,147.66,0.0,332.48,147.66,184.82
20230716,1034,5016,SO21120,1,592.33,46.53,0.0,592.33,46.53,545.8
20230405,1041,5081,SO45543,2,52.18,172.14,0.15,88.71,344.28,-255.57
20241228,1025,5087,SO92458,4,468.45,485.1,0.1,1686.42,1940.4,-253.98
20230214,1044,5063,SO15210,4,291.25,444.73,0.1,1048.5,1778.92,-730.42
20230517,1039,5085,SO24841,3,82.78,185.65,0.0,248.34,556.95,-308.61
20240517,1035,5020,SO50416,3,131.25,388.4,0.5,196.88,1165.2,-968.32
20241218,1033,5064,SO81282,3,484.29,79.05,0.0,1452.87,237.15,1215.72
20240206,1004,5098,SO75477,4,429.22,304.55,0.0,1716.88,1218.2,498.68
20241006,1000,5033,SO55459,2,571.17,193.52,0.0,1142.34,387.04,755.3
20240326,1031,5019,SO11474,4,223.7,416.08,0.5,447.4,1664.32,-1216.92
20230830,1023,5043,SO80270,4,319.24,162.74,0.15,1085.42,650.96,434.46
20240712,1031,5054,SO13366,2,223.7,416.08,0.0,447.4,832.16,-384.76
20240601,1019,5003,SO55873,2,272.49,345.27,0.5,272.49,690.54,-418.05
20241104,1030,5011,SO68619,1,173.74,200.45,0.1,156.37,200.45,-44.08
20231125,1044,5079,SO19058,1,291.25,444.73,0.0,291.25,444.73,-153.48
20231112,1024,5093,SO45138,2,123.14,277.89,0.5,123.14,555.78,-432.64
20240718,1002,5099,SO51427,4,106.26,86.45,0.0,425.04,345.8,79.24
20230902,1007,5014,SO27425,4,122.29,99.09,0.0,489.16,396.36,92.8
20241002,1021,5095,SO68454,2,546.95,26.85,0.0,1093.9,53.7,1040.2
20240831,1004,5029,SO26101,3,429.22,304.55,0.0,1287.66,913.65,374.01
20231024,1028,5048,SO85671,3,129.65,53.36,0.1,350.06,160.08,189.98
20240411,1039,5093,SO52374,3,82.78,185.65,0.0,248.34,556.95,-308.61
20240730,1010,5070,SO89984,3,96.6,309.81,0.0,289.8,929.43,-639.63
20240701,1013,5089,SO84057,4,315.83,107.84,0.0,1263.32,431.36,831.96
20230828,1002,5032,SO35918,3,106.26,86.45,0.0,318.78,259.35,59.43
20240516,1008,5096,SO56097,4,321.98,159.08,0.0,1287.92,636.32,651.6
20241202,1018,5031,SO73624,4,72.14,159.26,0.0,288.56,637.04,-348.48
20241026,1042,5080,SO44549,3,205.23,162.38,0.15,523.34,487.14,36.2
20230908,1029,5036,SO14737,2,205.32,32.16,0.0,410.64,64.32,346.32
20241019,1029,5078,SO50751,1,205.32,32.16,0.5,102.66,32.16,70.5
20230623,1033,5033,SO64287,2,484.29,79.05,0.5,484.29,158.1,326.19
20240719,1026,5095,SO61246,3,538.47,470.35,0.0,1615.41,1411.05,204.36
20230601,1007,5089,SO80615,2,122.29,99.09,0.0,244.58,198.18,46.4
20230716,1021,5094,SO23774,3,546.95,26.85,0.0,1640.85,80.55,1560.3
20241010,1015,5003,SO34100,1,114.76,307.7,0.0,114.76,307.7,-192.94
20240121,1018,5043,SO44236,3,72.14,159.26,0.1,194.78,477.78,-283.0
20240915,1044,5093,SO29911,3,291.25,444.73,0.0,873.75,1334.19,-460.44
20230301,1010,5085,SO38202,1,96.6,309.81,0.0,96.6,309.81,-213.21
20240705,1010,5018,SO78766,3,96.6,309.81,0.0,289.8,929.43,-639.63
20240819,1020,5096,SO51276,1,304.68,69.8,0.5,152.34,69.8,82.54
20230916,1028,5071,SO51300,4,129.65,53.36,0.1,466.74,213.44,253.3
20240926,1041,5085,SO75347,4,52.18,172.14,0.5,104.36,688.56,-584.2
20230215,1042,5078,SO63485,2,205.23,162.38,0.0,410.46,324.76,85.7
20230417,1016,5075,SO83438,2,570.1,41.88,0.5,570.1,83.76,486.34
20240214,1000,5100,SO76717,1,571.17,193.52,0.0,571.17,193.52,377.65
20230715,1030,5011,SO85313,1,173.74,200.45,0.5,86.87,200.45,-113.58
20240917,1005,5064,SO32837,3,582.4,20.09,0.0,1747.2,60.27,1686.93
20240531,1041,5097,SO69572,2,52.18,172.14,0.0,104.36,344.28,-239.92
20231001,1038,5004,SO57971,3,58.32,387.92,0.0,174.96,1163.76,-988.8
20230527,1000,5041,SO85447,4,571.17,193.52,0.5,1142.34,774.08,368.26
20231217,1041,5053,SO82262,1,52.18,172.14,0.15,44.35,172.14,-127.79
20230201,1020,5090,SO81856,4,304.68,69.8,0.0,1218.72,279.2,939.52
20230307,1026,5054,SO43821,1,538.47,470.35,0.0,538.47,470.35,68.12
20231228,1002,5063,SO86120,3,106.26,86.45,0.15,270.96,259.35,11.61
20241126,1029,5041,SO53111,1,205.32,32.16,0.1,184.79,32.16,152.63
20240413,1033,5089,SO19199,3,484.29,79.05,0.0,1452.87,237.15,1215.72
20230812,1041,5006,SO77916,2,52.18,172.14,0.5,52.18,344.28,-292.1
20230502,1032,5041,SO69910,3,332.48,147.66,0.0,997.44,442.98,554.46
20230728,1013,5010,SO72668,2,315.83,107.84,0.5,315.83,215.68,100.15
20230725,1003,5037,SO67037,1,521.71,38.46,0.0,521.71,38.46,483.25
20230926,1028,5053,SO76102,1,129.65,53.36,0.0,129.65,53.36,76.29
20231225,1033,5079,SO89927,3,484.29,79.05,0.0,1452.87,237.15,1215.72
20230903,1007,5087,SO51728,1,122.29,99.09,0.0,122.29,99.09,23.2
20240421,1023,5086,SO42748,3,319.24,162.74,0.5,478.86,488.22,-9.36
20230407,1023,5091,SO57345,4,319.24,162.74,0.15,1085.42,650.96,434.46
20241024,1040,5026,SO23900,2,379.63,432.92,0.0,759.26,865.84,-106.58
20231119,1012,5080,SO16273,1,474.33,233.47,0.0,474.33,233.47,240.86
20230119,1044,5078,SO55353,4,291.25,444.73,0.0,1165.0,1778.92,-613.92
20240530,1035,5090,SO94275,1,131.25,388.4,0.0,131.25,388.4,-257.15
20230516,1044,5093,SO43384,3,291.25,444.73,0.0,873.75,1334.19,-460.44
20241229,1012,5053,SO98896,1,474.33,233.47,0.0,474.33,233.47,240.86
20241114,1037,5008,SO32839,1,441.47,356.36,0.0,441.47,356.36,85.11
20231108,1030,5033,SO63346,3,173.74,200.45,0.5,260.61,601.35,-340.74
20230426,1019,5077,SO74876,3,272.49,345.27,0.0,817.47,1035.81,-218.34
20240128,1036,5033,SO97255,1,492.04,12.71,0.0,492.04,12.71,479.33
20240307,1001,5053,SO63969,4,365.22,368.68,0.1,1314.79,1474.72,-159.93
20240828,1025,5095,SO48175,3,468.45,485.1,0.0,1405.35,1455.3,-49.95
20240826,1008,5068,SO29418,3,321.98,159.08,0.0,965.94,477.24,488.7
20240418,1015,5044,SO79925,2,114.76,307.7,0.5,114.76,615.4,-500.64
20240517,1024,5048,SO78632,4,123.14,277.89,0.5,246.28,1111.56,-865.28
20240822,1006,5059,SO71177,1,139.22,417.9,0.1,125.3,417.9,-292.6
20231017,1027,5033,SO85707,3,554.3,302.97,0.0,1662.9,908.91,753.99
20240321,1001,5056,SO13970,2,365.22,368.68,0.0,730.44,737.36,-6.92
20240828,1021,5094,SO58075,3,546.95,26.85,0.0,1640.85,80.55,1560.3
20230609,1010,5071,SO37350,4,96.6,309.81,0.1,347.76,1239.24,-891.48
20231227,1025,5078,SO64398,4,468.45,485.1,0.0,1873.8,1940.4,-66.6
20230327,1026,5040,SO22110,4,538.47,470.35,0.0,2153.88,1881.4,272.48
20240408,1014,5082,SO41236,4,42.17,300.28,0.0,168.68,1201.12,-1032.44
20231025,1015,5021,SO80587,2,114.76,307.7,0.0,229.52,615.4,-385.88
20240418,1041,5040,SO40884,4,52.18,172.14,0.5,104.36,688.56,-584.2
20240812,1040,5099,SO69618,4,379.63,432.92,0.0,1518.52,1731.68,-213.16
20230530,1030,5028,SO92487,1,173.74,200.45,0.0,173.74,200.45,-26.71
20230123,1024,5079,SO66439,3,123.14,277.89,0.0,369.42,833.67,-464.25
20240215,1028,5010,SO24559,4,129.65,53.36,0.0,518.6,213.44,305.16
20240310,1035,5028,SO51086,4,131.25,388.4,0.0,525.0,1553.6,-1028.6
20231021,1039,5016,SO24981,1,82.78,185.65,0.0,82.78,185.65,-102.87
20240930,1037,5056,SO25447,3,441.47,356.36,0.5,662.2,1069.08,-406.87
20231028,1019,5041,SO98477,1,272.49,345.27,0.0,272.49,345.27,-72.78
20230905,1025,5027,SO66685,1,468.45,485.1,0.1,421.6,485.1,-63.5
20241108,1012,5098,SO80919,2,474.33,233.47,0.5,474.33,466.94,7.39
20230412,1008,5065,SO69304,4,321.98,159.08,0.1,1159.13,636.32,522.81
20230322,1010,5025,SO64240,4,96.6,309.81,0.0,386.4,1239.24,-852.84
20240207,1033,5026,SO17586,3,484.29,79.05,0.5,726.44,237.15,489.29
20231124,1015,5096,SO54780,2,114.76,307.7,0.15,195.09,615.4,-420.31
20240620,1036,5024,SO27460,1,492.04,12.71,0.1,442.84,12.71,430.13
20230613,1001,5012,SO49788,1,365.22,368.68,0.5,182.61,368.68,-186.07
20240906,1006,5021,SO80023,3,139.22,417.9,0.1,375.89,1253.7,-877.81
20240610,1015,5078,SO36729,3,114.76,307.7,0.5,172.14,923.1,-750.96
20231127,1025,5051,SO52338,2,468.45,485.1,0.0,936.9,970.2,-33.3
20230215,1006,5013,SO76694,3,139.22,417.9,0.0,417.66,1253.7,-836.04
20241009,1009,5096,SO21019,2,185.37,221.65,0.0,370.74,443.3,-72.56
20231123,1012,5099,SO73267,3,474.33,233.47,0.0,1422.99,700.41,722.58
20230222,1040,5025,SO31267,4,379.63,432.92,0.0,1518.52,1731.68,-213.16
20240923,1029,5036,SO66842,4,205.32,32.16,0.0,821.28,128.64,692.64
20241005,1007,5043,SO73328,3,122.29,99.09,0.0,366.87,297.27,69.6
20241224,1004,5078,SO86411,1,429.22,304.55,0.0,429.22,304.55,124.67
20241118,1009,5027,SO25252,3,185.37,221.65,0.5,278.06,664.95,-386.9
20230825,1007,5020,SO34426,2,122.29,99.09,0.0,244.58,198.18,46.4
20240914,1012,5099,SO41673,1,474.33,233.47,0.0,474.33,233.47,240.86
20240210,1001,5076,SO39141,3,365.22,368.68,0.0,1095.66,1106.04,-10.38
20240702,1043,5065,SO39286,2,387.97,367.51,0.0,775.94,735.02,40.92
